id,prompt,label,reasoning,graph_id,story_id,rung,query_type,formal_form,question_property,dataset_variant,subset,diagnostic_source
19867,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Respiratory issues has a direct effect on hospitalization status. Broken bones has a direct effect on hospitalization status. For hospitalized individuals, the correlation between respiratory issues and broken bones is -0.12.",yes,"Let Y = broken bones; X = respiratory issues; V3 = hospitalization status.
X->V3,Y->V3
E[Y = 1 | do(X = 1), V3 = 1] - E[Y = 1 | do(X = 0), V3 = 1]
X and Y do not affect each other.

0
yes",collision,hospitalization,2,collider_bias,"E[Y = 1 | do(X = 1), V3 = 1] - E[Y = 1 | do(X = 0), V3 = 1]",,commonsense,formal,stress
7347,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Personality has a direct effect on relationship status. Appearance has a direct effect on relationship status. For people in a relationship, the correlation between kindness and attractive appearance is -0.04.",yes,"Let Y = appearance; X = personality; V3 = relationship status.
X->V3,Y->V3
E[Y = 1 | do(X = 1), V3 = 1] - E[Y = 1 | do(X = 0), V3 = 1]
X and Y do not affect each other.

0
yes",collision,man_in_relationship,2,collider_bias,"E[Y = 1 | do(X = 1), V3 = 1] - E[Y = 1 | do(X = 0), V3 = 1]",,commonsense,formal,stress
20037,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Personality has a direct effect on relationship status. Appearance has a direct effect on relationship status. For people in a relationship, the correlation between kindness and attractive appearance is 0.02.",yes,"Let Y = appearance; X = personality; V3 = relationship status.
X->V3,Y->V3
E[Y = 1 | do(X = 1), V3 = 1] - E[Y = 1 | do(X = 0), V3 = 1]
X and Y do not affect each other.

0
yes",collision,man_in_relationship,2,collider_bias,"E[Y = 1 | do(X = 1), V3 = 1] - E[Y = 1 | do(X = 0), V3 = 1]",,commonsense,formal,stress
20187,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Personality has a direct effect on relationship status. Appearance has a direct effect on relationship status. For people in a relationship, the correlation between kindness and attractive appearance is -0.02.",yes,"Let Y = appearance; X = personality; V3 = relationship status.
X->V3,Y->V3
E[Y = 1 | do(X = 1), V3 = 1] - E[Y = 1 | do(X = 0), V3 = 1]
X and Y do not affect each other.

0
yes",collision,man_in_relationship,2,collider_bias,"E[Y = 1 | do(X = 1), V3 = 1] - E[Y = 1 | do(X = 0), V3 = 1]",,commonsense,formal,stress
1173,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: The captain has a direct effect on the private and the corporal. The corporal has a direct effect on prisoner. The private has a direct effect on prisoner. The overall probability of the captain's order to execute the prisoner is 52%. The probability of the captain's order to release the prisoner and the prisoner's death is 10%. The probability of the captain's order to execute the prisoner and the prisoner's death is 36%.",no,"Let X = the captain; V3 = the private; V2 = the corporal; Y = prisoner.
X->V3,X->V2,V2->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.52
P(Y=1, X=0=1) = 0.10
P(Y=1, X=1=1) = 0.36
0.36/0.52 - 0.10/0.48 = 0.50
0.50 > 0",diamond,firing_squad,1,correlation,P(Y | X),,commonsense,formal,stress
6257,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on department competitiveness and admission status. Residency status has a direct effect on department competitiveness and admission status. Department competitiveness has a direct effect on admission status. Residency status is unobserved. The overall probability of male gender is 59%. The probability of non-male gender and admission acceptance is 30%. The probability of male gender and admission acceptance is 46%.",no,"Let V2 = residency status; X = gender; V3 = department competitiveness; Y = admission status.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.59
P(Y=1, X=0=1) = 0.30
P(Y=1, X=1=1) = 0.46
0.46/0.59 - 0.30/0.41 = 0.04
0.04 > 0",arrowhead,gender_admission_state,1,correlation,P(Y | X),,commonsense,formal,stress
2126,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Alice waking up has a direct effect on Alice arriving to school. Traffic has a direct effect on Alice arriving to school. The overall probability of waking up late is 58%. The probability of waking up on time and arriving to school on time is 32%. The probability of waking up late and arriving to school on time is 15%.",no,"Let V2 = traffic; X = Alice waking up; Y = Alice arriving to school.
X->Y,V2->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.58
P(Y=1, X=0=1) = 0.32
P(Y=1, X=1=1) = 0.15
0.15/0.58 - 0.32/0.42 = -0.51
-0.51 < 0",fork,getting_late,1,correlation,P(Y | X),,commonsense,formal,stress
2347,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Tanning salon treatment has a direct effect on skin. Going to the beach has a direct effect on skin. The overall probability of tanning salon treatment is 3%. The probability of no tanning salon treatment and tanned skin is 26%. The probability of tanning salon treatment and tanned skin is 2%.",no,"Let V2 = going to the beach; X = tanning salon treatment; Y = skin.
X->Y,V2->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.03
P(Y=1, X=0=1) = 0.26
P(Y=1, X=1=1) = 0.02
0.02/0.03 - 0.26/0.97 = 0.56
0.56 > 0",fork,getting_tanned,1,correlation,P(Y | X),,commonsense,formal,stress
25189,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Poverty has a direct effect on water quality and cholera. Water company has a direct effect on water quality. Water quality has a direct effect on cholera. Poverty is unobserved. The overall probability of clean water is 35%. The probability of polluted water and cholera contraction is 40%. The probability of clean water and cholera contraction is 29%.",no,"Let V2 = water company; V1 = poverty; X = water quality; Y = cholera.
V1->X,V2->X,V1->Y,X->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.35
P(Y=1, X=0=1) = 0.40
P(Y=1, X=1=1) = 0.29
0.29/0.35 - 0.40/0.65 = 0.23
0.23 > 0",IV,water_cholera,1,correlation,P(Y | X),,commonsense,formal,stress
13892,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: The captain has a direct effect on the private and the corporal. The corporal has a direct effect on prisoner. The private has a direct effect on prisoner. The overall probability of the captain's order to execute the prisoner is 66%. The probability of the captain's order to release the prisoner and the prisoner's death is 10%. The probability of the captain's order to execute the prisoner and the prisoner's death is 45%.",yes,"Let X = the captain; V3 = the private; V2 = the corporal; Y = prisoner.
X->V3,X->V2,V2->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.66
P(Y=1, X=0=1) = 0.10
P(Y=1, X=1=1) = 0.45
0.45/0.66 - 0.10/0.34 = 0.39
0.39 > 0",diamond,firing_squad,1,correlation,P(Y | X),,commonsense,formal,stress
1484,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Season has a direct effect on sprinkler and weather. Weather has a direct effect on ground. Sprinkler has a direct effect on ground. The overall probability of rainy season is 35%. The probability of dry season and wet ground is 31%. The probability of rainy season and wet ground is 21%.",yes,"Let X = season; V3 = sprinkler; V2 = weather; Y = ground.
X->V3,X->V2,V2->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.35
P(Y=1, X=0=1) = 0.31
P(Y=1, X=1=1) = 0.21
0.21/0.35 - 0.31/0.65 = 0.14
0.14 > 0",diamond,floor_wet,1,correlation,P(Y | X),,commonsense,formal,stress
1836,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: The camper has a direct effect on the forest. The smoker has a direct effect on the forest. The overall probability of the camper lighting a match is 5%. The probability of the camper not lighting a match and the forest on fire is 35%. The probability of the camper lighting a match and the forest on fire is 3%.",yes,"Let V2 = the smoker; X = the camper; Y = the forest.
X->Y,V2->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.05
P(Y=1, X=0=1) = 0.35
P(Y=1, X=1=1) = 0.03
0.03/0.05 - 0.35/0.95 = 0.30
0.30 > 0",fork,forest_fire,1,correlation,P(Y | X),,commonsense,formal,stress
6271,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on department competitiveness and admission status. Residency status has a direct effect on department competitiveness and admission status. Department competitiveness has a direct effect on admission status. Residency status is unobserved. The overall probability of male gender is 83%. The probability of non-male gender and admission acceptance is 8%. The probability of male gender and admission acceptance is 30%.",yes,"Let V2 = residency status; X = gender; V3 = department competitiveness; Y = admission status.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.83
P(Y=1, X=0=1) = 0.08
P(Y=1, X=1=1) = 0.30
0.30/0.83 - 0.08/0.17 = -0.09
-0.09 < 0",arrowhead,gender_admission_state,1,correlation,P(Y | X),,commonsense,formal,stress
15077,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Tanning salon treatment has a direct effect on skin. Going to the beach has a direct effect on skin. The overall probability of tanning salon treatment is 93%. The probability of no tanning salon treatment and tanned skin is 5%. The probability of tanning salon treatment and tanned skin is 26%.",yes,"Let V2 = going to the beach; X = tanning salon treatment; Y = skin.
X->Y,V2->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.93
P(Y=1, X=0=1) = 0.05
P(Y=1, X=1=1) = 0.26
0.26/0.93 - 0.05/0.07 = -0.47
-0.47 < 0",fork,getting_tanned,1,correlation,P(Y | X),,commonsense,formal,stress
25924,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on treatment and recovery. Treatment has a direct effect on recovery. We know that male gender causes receives treatment. male gender and receives treatment causes recovery. We observed the patient is male.",no,"Let V1 = gender; X = treatment; Y = recovery.
V1->X,V1->Y,X->Y
Y_{X=0} = 1 | V1=1
Solve for Y, given the evidence and the action
V1 = 1
X = V1
Y = V1 and X
Y = 0 = 1 and 0
0",confounding,simpson_drug,3,det-counterfactual,Y_{X=0} = 1 | V1=1,,commonsense,formal,stress
25948,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Age has a direct effect on hospital costs and recovery. Hospital costs has a direct effect on recovery. We know that old age causes high hospital bill. old age and high hospital bill causes recovery. We observed the patient is old.",no,"Let V1 = age; X = hospital costs; Y = recovery.
V1->X,V1->Y,X->Y
Y_{X=0} = 1 | V1=1
Solve for Y, given the evidence and the action
V1 = 1
X = V1
Y = V1 and X
Y = 0 = 1 and 0
0",confounding,simpson_hospital,3,det-counterfactual,Y_{X=0} = 1 | V1=1,,commonsense,formal,stress
26094,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on smoking and lung cancer. Smoking has a direct effect on tar deposit. Tar deposit has a direct effect on lung cancer. Gender is unobserved. We know that female causes smoking. smoking causes absence of tar deposit. female and high tar deposit causes lung cancer. We observed the person is female.",no,"Let V1 = gender; X = smoking; V3 = tar deposit; Y = lung cancer.
V1->X,X->V3,V1->Y,V3->Y
Y_{X=1} = 1 | V1=1
Solve for Y, given the evidence and the action
V1 = 1
X = V1
V3 = not X
Y = V1 and V3
Y = 0 = 1 and 0
0",frontdoor,smoking_frontdoor,3,det-counterfactual,Y_{X=1} = 1 | V1=1,,commonsense,formal,stress
26111,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gene has a direct effect on smoking and lung cancer. Pollution has a direct effect on smoking and lung cancer. Smoking has a direct effect on lung cancer. Pollution is unobserved. We know that smoking gene or high pollution causes smoking. smoking gene or high pollution or smoking causes lung cancer. We observed the person lives in a place with high pollution.",no,"Let V2 = pollution; X = gene; V3 = smoking; Y = lung cancer.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
Y_{X=1} = 0 | V2=1
Solve for Y, given the evidence and the action
V2 = 1
V3 = X or V2
Y = X or V2 or V3
Y = 1 = 1 or 1 or 1
0",arrowhead,smoking_gene_cancer,3,det-counterfactual,Y_{X=1} = 0 | V2=1,,commonsense,formal,stress
26119,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gene has a direct effect on smoking and lung cancer. Pollution has a direct effect on smoking and lung cancer. Smoking has a direct effect on lung cancer. Pollution is unobserved. We know that smoking gene or high pollution causes smoking. smoking gene and high pollution and smoking causes lung cancer. We observed the person lives in a place with high pollution.",no,"Let V2 = pollution; X = gene; V3 = smoking; Y = lung cancer.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
Y_{X=1} = 0 | V2=1
Solve for Y, given the evidence and the action
V2 = 1
V3 = X or V2
Y = X and V2 and V3
Y = 1 = 1 and 1 and 1
0",arrowhead,smoking_gene_cancer,3,det-counterfactual,Y_{X=1} = 0 | V2=1,,commonsense,formal,stress
